setup_date,breakout_date,ticker,company_name,setup_high,setup_close,breakout_open,breakout_high,breakout_close,entry_price,exit_price,success_binary,return_percentage,setup_mpi,setup_mpi_velocity,setup_mpi_trend,setup_ibs,setup_crt_velocity,setup_higher_hl,setup_valid_crt,setup_vw_range_percentile
2025-01-15,2025-01-16,OV8.SI,Sheng Siong,1.5763,1.5667,1.5763,1.586,1.5763,1.5763,1.5763,0,-0.0,0.2,0.0,Flat,0.5,0.04,0,1,0.88
2025-01-21,2025-01-22,OV8.SI,Sheng Siong,1.5763,1.5667,1.5666,1.586,1.5763,1.5763,1.5763,0,-0.0,0.2,-0.1,Contracting,0.5,0.04,1,0,0.48
2025-01-24,2025-01-27,OV8.SI,Sheng Siong,1.5763,1.5763,1.5763,1.5957,1.586,1.5763,1.586,1,0.006135,0.3,0.0,Flat,1.0,0.04,0,0,0.28
2025-02-03,2025-02-04,OV8.SI,Sheng Siong,1.5957,1.586,1.586,1.5957,1.5957,1.5957,1.5957,1,0.0,0.4,0.0,Flat,0.6667,0.2,0,1,0.82
2025-02-12,2025-02-13,OV8.SI,Sheng Siong,1.586,1.586,1.5763,1.586,1.5763,1.586,1.5763,0,-0.006098,0.3,0.0,Flat,1.0,0.2,0,0,0.24
2025-02-14,2025-02-17,OV8.SI,Sheng Siong,1.586,1.586,1.586,1.5957,1.586,1.586,1.586,0,0.0,0.4,0.1,Expanding,1.0,0.2,0,0,0.94
2025-02-17,2025-02-18,OV8.SI,Sheng Siong,1.5957,1.586,1.586,1.6053,1.6053,1.5957,1.6053,1,0.006061,0.3,-0.1,Contracting,0.5,0.2,1,0,0.46
2025-02-21,2025-02-24,OV8.SI,Sheng Siong,1.5957,1.586,1.586,1.6053,1.5957,1.5957,1.5957,1,0.0,0.3,0.0,Flat,0.5,0.2,0,0,0.7
2025-03-12,2025-03-13,OV8.SI,Sheng Siong,1.586,1.586,1.5763,1.586,1.5763,1.586,1.5763,0,-0.006098,0.3,0.0,Flat,1.0,0.14,0,1,0.22
2025-03-17,2025-03-18,OV8.SI,Sheng Siong,1.5763,1.5763,1.5763,1.586,1.5763,1.5763,1.5763,0,0.0,0.2,0.0,Flat,1.0,0.14,0,0,0.02
2025-03-18,2025-03-19,OV8.SI,Sheng Siong,1.586,1.5763,1.5763,1.586,1.5667,1.586,1.5667,0,-0.012195,0.2,0.0,Flat,0.5,0.14,0,0,0.68
2025-03-24,2025-03-25,OV8.SI,Sheng Siong,1.586,1.586,1.5763,1.586,1.5763,1.586,1.5763,0,-0.006098,0.2,-0.1,Contracting,1.0,0.08,0,1,0.18
2025-04-01,2025-04-02,OV8.SI,Sheng Siong,1.586,1.586,1.586,1.5957,1.586,1.586,1.586,0,0.0,0.3,0.0,Flat,1.0,0.08,0,1,0.34
2025-04-08,2025-04-09,OV8.SI,Sheng Siong,1.557,1.5376,1.5376,1.5666,1.557,1.557,1.557,1,0.0,0.2,0.0,Flat,0.5,0.14,0,1,0.98
2025-04-11,2025-04-14,OV8.SI,Sheng Siong,1.5957,1.5957,1.5957,1.6053,1.5957,1.5957,1.5957,0,0.0,0.4,0.1,Expanding,1.0,0.14,0,1,0.82
2025-04-14,2025-04-15,OV8.SI,Sheng Siong,1.6053,1.5957,1.5957,1.6053,1.6053,1.6053,1.6053,1,0.0,0.4,0.0,Flat,0.5,0.14,1,0,0.8
2025-04-15,2025-04-16,OV8.SI,Sheng Siong,1.6053,1.6053,1.6053,1.615,1.6053,1.6053,1.6053,0,0.0,0.5,0.1,Expanding,1.0,0.14,1,0,0.84
2025-04-17,2025-04-21,OV8.SI,Sheng Siong,1.615,1.615,1.615,1.6634,1.6634,1.615,1.6634,1,0.02994,0.6,0.1,Expanding,1.0,0.14,0,0,0.4
2025-04-21,2025-04-22,OV8.SI,Sheng Siong,1.6634,1.6634,1.6537,1.702,1.702,1.6634,1.702,1,0.023256,0.6,0.0,Flat,1.0,0.58,1,1,0.98
2025-04-22,2025-04-23,OV8.SI,Sheng Siong,1.702,1.702,1.702,1.7117,1.702,1.702,1.702,0,0.0,0.7,0.1,Expanding,1.0,0.58,1,1,0.96
2025-04-28,2025-04-29,OV8.SI,Sheng Siong,1.702,1.6924,1.6827,1.702,1.6827,1.702,1.6827,0,-0.011364,0.5,-0.1,Contracting,0.6667,0.3,0,1,0.72
2025-04-29,2025-04-30,OV8.SI,Sheng Siong,1.702,1.6827,1.6924,1.702,1.702,1.702,1.702,1,0.0,0.5,0.0,Flat,0.3333,0.3,1,1,0.66
2025-05-02,2025-05-05,OV8.SI,Sheng Siong,1.7336,1.7336,1.7336,1.7631,1.7631,1.7336,1.7631,1,0.017045,0.6,0.1,Expanding,1.0,0.3,1,1,0.88
2025-05-07,2025-05-08,OV8.SI,Sheng Siong,1.8321,1.8321,1.8321,1.8518,1.8518,1.8321,1.8518,1,0.010753,0.6,0.0,Flat,1.0,0.3,1,0,0.74
2025-05-13,2025-05-14,OV8.SI,Sheng Siong,1.8518,1.8419,1.8419,1.8518,1.7927,1.8518,1.7927,0,-0.031915,0.7,0.0,Flat,0.5,0.3,0,0,0.42
2025-05-23,2025-05-26,OV8.SI,Sheng Siong,1.7927,1.7828,1.7828,1.8025,1.8025,1.7927,1.8025,1,0.005494,0.3,-0.1,Contracting,0.0,0.3,0,0,0.22
2025-05-26,2025-05-27,OV8.SI,Sheng Siong,1.8025,1.8025,1.8025,1.8124,1.8025,1.8025,1.8025,0,0.0,0.4,0.1,Expanding,1.0,0.08,0,1,0.3
2025-05-27,2025-05-28,OV8.SI,Sheng Siong,1.8124,1.8025,1.8025,1.8124,1.773,1.8124,1.773,0,-0.021739,0.3,-0.1,Contracting,0.5,0.08,1,1,0.2
2025-05-30,2025-06-02,OV8.SI,Sheng Siong,1.7927,1.7828,1.7828,1.8025,1.8025,1.7927,1.8025,1,0.005494,0.3,0.0,Flat,0.5,0.08,0,1,0.34
2025-06-04,2025-06-05,OV8.SI,Sheng Siong,1.8222,1.8124,1.8124,1.8321,1.8321,1.8222,1.8321,1,0.005405,0.4,0.0,Flat,0.5,0.06,0,1,0.26
2025-06-09,2025-06-10,OV8.SI,Sheng Siong,1.8321,1.8025,1.8124,1.8321,1.8222,1.8321,1.8222,0,-0.005376,0.4,-0.1,Contracting,0.0,0.22,0,1,0.36
2025-06-12,2025-06-13,OV8.SI,Sheng Siong,1.8222,1.8124,1.8124,1.8321,1.8321,1.8222,1.8321,1,0.005405,0.4,-0.1,Contracting,0.0,0.22,0,1,0.14
2025-06-13,2025-06-16,OV8.SI,Sheng Siong,1.8321,1.8321,1.8321,1.8419,1.8222,1.8321,1.8222,0,-0.005376,0.5,0.1,Expanding,1.0,0.22,1,1,0.52
2025-06-16,2025-06-17,OV8.SI,Sheng Siong,1.8419,1.8222,1.8222,1.8616,1.8616,1.8419,1.8616,1,0.010695,0.4,-0.1,Contracting,0.3333,0.24,0,1,0.76
2025-06-17,2025-06-18,OV8.SI,Sheng Siong,1.8616,1.8616,1.8616,1.8715,1.8518,1.8616,1.8518,0,-0.005291,0.4,0.0,Flat,1.0,0.24,1,1,0.88
2025-06-18,2025-06-19,OV8.SI,Sheng Siong,1.8715,1.8518,1.8518,1.8715,1.8616,1.8715,1.8616,0,-0.005263,0.4,0.0,Flat,0.3333,0.24,1,1,0.46
2025-06-24,2025-06-25,OV8.SI,Sheng Siong,1.8616,1.8616,1.8616,1.8715,1.8616,1.8616,1.8616,0,0.0,0.3,-0.1,Contracting,1.0,0.24,0,0,0.08
2025-06-30,2025-07-01,OV8.SI,Sheng Siong,1.8518,1.8419,1.8419,1.8616,1.8518,1.8518,1.8518,1,0.0,0.2,0.0,Flat,0.5,0.28,0,1,0.6
2025-07-01,2025-07-02,OV8.SI,Sheng Siong,1.8616,1.8518,1.8518,1.901,1.901,1.8616,1.901,1,0.021164,0.2,0.0,Flat,0.5,0.28,1,1,0.26
2025-07-04,2025-07-07,OV8.SI,Sheng Siong,1.9601,1.9404,1.9404,2.0094,1.9897,1.9601,1.9897,1,0.015075,0.3,0.0,Flat,0.3333,0.28,0,1,0.38
2025-07-09,2025-07-10,OV8.SI,Sheng Siong,1.9897,1.9798,1.97,1.9995,1.9897,1.9897,1.9897,0,-0.0,0.4,0.0,Flat,0.5,0.6,0,1,0.32
2025-07-11,2025-07-14,OV8.SI,Sheng Siong,1.9995,1.9798,1.9897,2.0192,1.9995,1.9995,1.9995,0,-0.0,0.5,0.0,Flat,0.0,0.6,1,1,0.12
2025-07-14,2025-07-15,OV8.SI,Sheng Siong,2.0192,1.9995,1.9995,2.0389,2.0291,2.0192,2.0291,1,0.004878,0.6,0.1,Expanding,0.3333,0.6,1,1,0.72
2025-07-15,2025-07-16,OV8.SI,Sheng Siong,2.0389,2.0291,2.0291,2.0488,2.0389,2.0389,2.0389,1,0.0,0.6,0.0,Flat,0.75,0.6,1,1,0.7
2025-07-18,2025-07-21,OV8.SI,Sheng Siong,2.0586,2.0488,2.0586,2.0882,2.0882,2.0586,2.0882,1,0.014354,0.6,0.0,Flat,0.6667,0.6,0,1,0.72
2025-07-23,2025-07-24,OV8.SI,Sheng Siong,2.098,2.0389,2.0488,2.1965,2.1275,2.098,2.1275,1,0.014085,0.6,0.0,Flat,0.0,0.1,0,1,0.94
2025-07-25,2025-07-28,OV8.SI,Sheng Siong,2.1275,2.1078,2.1177,2.1472,2.1374,2.1275,2.1374,1,0.00463,0.6,0.0,Flat,0.6667,0.1,0,1,0.9
2025-08-07,2025-08-08,OV8.SI,Sheng Siong,2.0783,2.0685,2.0685,2.0882,2.0685,2.0783,2.0685,0,-0.004739,0.2,-0.1,Contracting,0.6667,0.1,0,0,0.58
2025-08-12,2025-08-13,OV8.SI,Sheng Siong,2.0882,2.0685,2.0783,2.1078,2.098,2.0882,2.098,1,0.004717,0.1,0.0,Flat,0.0,0.1,0,0,0.04
2025-08-19,2025-08-20,OV8.SI,Sheng Siong,2.05,2.04,2.04,2.07,2.06,2.05,2.06,1,0.004878,0.1,-0.1,Contracting,0.5,0.66,0,1,0.06
2025-08-20,2025-08-21,OV8.SI,Sheng Siong,2.07,2.06,2.07,2.08,2.06,2.07,2.06,0,-0.004831,0.2,0.1,Expanding,0.75,0.66,0,1,0.44
2025-08-22,2025-08-25,OV8.SI,Sheng Siong,2.07,2.06,2.06,2.08,2.05,2.07,2.05,0,-0.009662,0.2,0.0,Flat,0.5,0.66,0,1,0.06
2025-08-28,2025-08-29,OV8.SI,Sheng Siong,2.04,2.02,2.02,2.05,2.03,2.04,2.03,0,-0.004902,0.2,0.0,Flat,0.0,0.34,0,1,0.46
2025-09-03,2025-09-04,OV8.SI,Sheng Siong,2.04,2.04,2.04,2.05,2.03,2.04,2.03,0,-0.004902,0.4,0.0,Flat,1.0,0.34,0,0,0.04
2025-09-05,2025-09-08,OV8.SI,Sheng Siong,2.05,2.03,2.04,2.07,2.06,2.05,2.06,1,0.004878,0.4,0.0,Flat,0.0,0.34,0,0,0.34
2025-09-10,2025-09-11,OV8.SI,Sheng Siong,2.07,2.05,2.05,2.08,2.07,2.07,2.07,0,0.0,0.4,0.0,Flat,0.3333,0.34,0,1,0.6
2025-09-11,2025-09-12,OV8.SI,Sheng Siong,2.08,2.07,2.07,2.1,2.09,2.08,2.09,1,0.004808,0.5,0.1,Expanding,0.6667,0.34,1,1,0.64
2025-09-12,2025-09-15,OV8.SI,Sheng Siong,2.1,2.09,2.1,2.12,2.11,2.1,2.11,1,0.004762,0.5,0.0,Flat,0.6667,0.34,1,1,0.66
2025-09-15,2025-09-16,OV8.SI,Sheng Siong,2.12,2.11,2.12,2.13,2.12,2.12,2.12,0,0.0,0.5,0.0,Flat,0.75,0.18,1,1,0.84
2025-09-16,2025-09-17,OV8.SI,Sheng Siong,2.13,2.12,2.13,2.14,2.13,2.13,2.13,0,0.0,0.6,0.1,Expanding,0.5,0.18,1,1,0.52
2025-09-18,2025-09-19,OV8.SI,Sheng Siong,2.13,2.12,2.12,2.14,2.11,2.13,2.11,0,-0.00939,0.6,0.0,Flat,0.6667,0.18,0,1,0.74
2024-01-02,2024-01-03,S56.SI,SamuderaShipping,0.6418,0.6323,0.6323,0.656,0.637,0.6418,0.637,0,-0.007407,0.6,0.1,Expanding,0.6,0.44,0,1,0.72
2024-01-04,2024-01-05,S56.SI,SamuderaShipping,0.6418,0.6323,0.637,0.7083,0.6941,0.6418,0.6941,1,0.081482,0.6,-0.1,Contracting,0.3333,0.44,0,1,0.5
2024-01-05,2024-01-08,S56.SI,SamuderaShipping,0.7083,0.6941,0.6941,0.7178,0.6988,0.7083,0.6988,0,-0.013423,0.6,0.0,Flat,0.8125,0.44,1,1,0.98
2024-01-09,2024-01-10,S56.SI,SamuderaShipping,0.7036,0.6893,0.6798,0.7131,0.7083,0.7036,0.7083,1,0.006757,0.6,0.0,Flat,0.4,0.44,0,0,0.7
2024-01-10,2024-01-11,S56.SI,SamuderaShipping,0.7131,0.7083,0.7036,0.7178,0.6893,0.7131,0.6893,0,-0.033333,0.6,0.0,Flat,0.875,0.44,0,0,0.78
2024-01-15,2024-01-16,S56.SI,SamuderaShipping,0.7036,0.6893,0.6941,0.7369,0.7274,0.7036,0.7274,1,0.033784,0.6,0.0,Flat,0.25,0.44,0,0,0.4
2024-01-16,2024-01-17,S56.SI,SamuderaShipping,0.7369,0.7274,0.7274,0.7464,0.7131,0.7369,0.7131,0,-0.032258,0.6,0.0,Flat,0.7778,0.44,1,0,0.88
2024-01-18,2024-01-19,S56.SI,SamuderaShipping,0.7226,0.7178,0.7178,0.7321,0.7226,0.7226,0.7226,1,0.0,0.6,0.1,Expanding,0.6667,0.44,0,0,0.24
2024-01-19,2024-01-22,S56.SI,SamuderaShipping,0.7321,0.7226,0.7274,0.7321,0.6988,0.7321,0.6988,0,-0.045454,0.6,0.0,Flat,0.3333,0.44,1,0,0.32
2024-01-23,2024-01-24,S56.SI,SamuderaShipping,0.7036,0.6751,0.6846,0.7131,0.7036,0.7036,0.7036,1,0.0,0.5,0.0,Flat,0.1429,0.28,0,1,0.68
2024-01-24,2024-01-25,S56.SI,SamuderaShipping,0.7131,0.7036,0.7036,0.7178,0.6893,0.7131,0.6893,0,-0.033333,0.5,0.0,Flat,0.7143,0.28,1,1,0.6
2024-01-26,2024-01-29,S56.SI,SamuderaShipping,0.6988,0.6893,0.6893,0.6988,0.6751,0.6988,0.6751,0,-0.034014,0.4,-0.1,Contracting,0.3333,0.28,0,1,0.24
2024-01-31,2024-02-01,S56.SI,SamuderaShipping,0.6608,0.6513,0.6513,0.6703,0.6608,0.6608,0.6608,1,0.0,0.3,0.0,Flat,0.3333,0.26,0,1,0.14
2024-02-05,2024-02-06,S56.SI,SamuderaShipping,0.6608,0.6465,0.6465,0.6941,0.6846,0.6608,0.6846,1,0.035971,0.2,0.0,Flat,0.25,0.02,0,1,0.22
2024-02-06,2024-02-07,S56.SI,SamuderaShipping,0.6941,0.6846,0.6893,0.7036,0.6751,0.6941,0.6751,0,-0.027397,0.3,0.1,Expanding,0.8,0.02,1,1,0.76
2024-02-09,2024-02-13,S56.SI,SamuderaShipping,0.6656,0.6465,0.6465,0.6941,0.6893,0.6656,0.6893,1,0.035714,0.2,0.0,Flat,0.2,0.02,0,1,0.44
2024-02-13,2024-02-14,S56.SI,SamuderaShipping,0.6941,0.6893,0.6798,0.6988,0.6798,0.6941,0.6798,0,-0.020548,0.3,0.1,Expanding,0.9,0.02,1,1,0.72
2024-02-15,2024-02-16,S56.SI,SamuderaShipping,0.6941,0.6846,0.6846,0.7036,0.6941,0.6941,0.6941,0,-0.0,0.4,0.1,Expanding,0.3333,0.02,0,1,0.16
2024-02-26,2024-02-27,S56.SI,SamuderaShipping,0.6608,0.656,0.656,0.6893,0.6751,0.6608,0.6751,1,0.021583,0.4,0.0,Flat,0.5,0.02,0,0,0.02
2024-03-01,2024-03-04,S56.SI,SamuderaShipping,0.6941,0.6893,0.6893,0.6941,0.6846,0.6941,0.6846,0,-0.013699,0.4,0.0,Flat,0.6667,0.02,0,0,0.14
2024-03-05,2024-03-06,S56.SI,SamuderaShipping,0.6941,0.6846,0.6846,0.7178,0.7131,0.6941,0.7131,1,0.027397,0.3,-0.1,Contracting,0.3333,0.18,0,1,0.26
2024-03-08,2024-03-11,S56.SI,SamuderaShipping,0.7321,0.7226,0.7178,0.7369,0.7274,0.7321,0.7274,0,-0.006493,0.5,0.0,Flat,0.5,0.18,0,1,0.38
2024-03-11,2024-03-12,S56.SI,SamuderaShipping,0.7369,0.7274,0.7321,0.7464,0.7369,0.7369,0.7369,1,0.0,0.6,0.1,Expanding,0.6,0.18,1,1,0.56
2024-03-14,2024-03-15,S56.SI,SamuderaShipping,0.7274,0.7178,0.7178,0.7369,0.7274,0.7274,0.7274,1,0.0,0.5,0.0,Flat,0.3333,0.18,0,1,0.1
2024-03-19,2024-03-20,S56.SI,SamuderaShipping,0.7131,0.7083,0.7083,0.7178,0.7036,0.7131,0.7036,0,-0.013333,0.5,0.0,Flat,0.6667,0.02,0,1,0.4
2024-03-20,2024-03-21,S56.SI,SamuderaShipping,0.7178,0.7036,0.7083,0.7226,0.7131,0.7178,0.7131,0,-0.006623,0.4,-0.1,Contracting,0.25,0.02,0,1,0.28
2024-03-22,2024-03-25,S56.SI,SamuderaShipping,0.7131,0.7036,0.7036,0.7178,0.7131,0.7131,0.7131,0,-0.0,0.4,0.0,Flat,0.3333,0.02,0,1,0.3
2024-03-28,2024-04-01,S56.SI,SamuderaShipping,0.7274,0.7178,0.7178,0.7939,0.7844,0.7274,0.7844,1,0.078431,0.4,0.0,Flat,0.3333,0.02,0,0,0.42
2024-04-01,2024-04-02,S56.SI,SamuderaShipping,0.7939,0.7844,0.7892,0.8082,0.8034,0.7939,0.8034,1,0.011976,0.4,0.0,Flat,0.875,0.58,1,1,1.0
2024-04-02,2024-04-03,S56.SI,SamuderaShipping,0.8082,0.8034,0.8034,0.8177,0.7892,0.8082,0.7892,0,-0.023529,0.5,0.1,Expanding,0.875,0.58,1,1,0.98
2024-04-09,2024-04-11,S56.SI,SamuderaShipping,0.7796,0.7796,0.7749,0.8082,0.7939,0.7796,0.7939,1,0.018293,0.4,0.0,Flat,1.0,0.38,0,1,0.3
2024-04-11,2024-04-12,S56.SI,SamuderaShipping,0.8082,0.7939,0.8034,0.8462,0.8319,0.8082,0.8319,1,0.029412,0.4,0.0,Flat,0.5714,0.38,1,1,0.9
2024-04-16,2024-04-17,S56.SI,SamuderaShipping,0.8177,0.8034,0.8082,0.8177,0.8082,0.8177,0.8082,0,-0.011628,0.4,-0.1,Contracting,0.5,0.38,0,0,0.6
2024-04-17,2024-04-18,S56.SI,SamuderaShipping,0.8177,0.8082,0.8082,0.8319,0.8082,0.8177,0.8082,0,-0.011628,0.4,0.0,Flat,0.3333,0.38,1,0,0.06
2024-04-19,2024-04-22,S56.SI,SamuderaShipping,0.8082,0.7844,0.7892,0.8224,0.8177,0.8082,0.8177,1,0.011765,0.4,0.0,Flat,0.2857,0.38,0,0,0.8
2024-04-22,2024-04-23,S56.SI,SamuderaShipping,0.8224,0.8177,0.8177,0.8414,0.8224,0.8224,0.8224,1,0.0,0.5,0.1,Expanding,0.875,0.38,1,0,0.76
2024-04-25,2024-04-26,S56.SI,SamuderaShipping,0.8462,0.8224,0.8272,0.8605,0.851,0.8462,0.851,1,0.005618,0.5,-0.1,Contracting,0.1667,0.38,1,0,0.5
2024-04-26,2024-04-29,S56.SI,SamuderaShipping,0.8605,0.851,0.851,0.8937,0.8937,0.8605,0.8937,1,0.038674,0.5,0.0,Flat,0.7778,0.38,1,0,0.9
2024-05-02,2024-05-03,S56.SI,SamuderaShipping,0.8652,0.8605,0.8605,0.87,0.8462,0.8652,0.8462,0,-0.021978,0.5,-0.1,Contracting,0.6667,0.02,0,1,0.14
2024-05-09,2024-05-10,S56.SI,SamuderaShipping,0.7501,0.7405,0.7357,0.7886,0.779,0.7501,0.779,1,0.038461,0.3,-0.1,Contracting,0.6,0.02,0,0,0.3
2024-05-13,2024-05-14,S56.SI,SamuderaShipping,0.8078,0.803,0.803,0.8607,0.8559,0.8078,0.8559,1,0.059524,0.4,0.0,Flat,0.8571,0.02,1,0,0.74
2024-05-15,2024-05-16,S56.SI,SamuderaShipping,0.8848,0.88,0.8848,0.8944,0.8752,0.8848,0.8752,0,-0.01087,0.5,0.1,Expanding,0.9091,0.02,1,0,0.86
2024-05-16,2024-05-17,S56.SI,SamuderaShipping,0.8944,0.8752,0.88,0.8944,0.8848,0.8944,0.8848,0,-0.010753,0.5,0.0,Flat,0.3333,0.02,1,0,0.42
2024-05-17,2024-05-20,S56.SI,SamuderaShipping,0.8944,0.8848,0.8848,0.904,0.904,0.8944,0.904,1,0.010753,0.6,0.1,Expanding,0.6667,0.02,1,0,0.36
2024-05-20,2024-05-21,S56.SI,SamuderaShipping,0.904,0.904,0.8992,0.9088,0.904,0.904,0.904,0,0.0,0.7,0.1,Expanding,1.0,0.1,1,1,0.46
2024-05-21,2024-05-23,S56.SI,SamuderaShipping,0.9088,0.904,0.9088,0.9281,0.9136,0.9088,0.9136,1,0.005291,0.7,0.0,Flat,0.75,0.1,1,1,0.02
2024-05-23,2024-05-24,S56.SI,SamuderaShipping,0.9281,0.9136,0.9184,0.9329,0.9232,0.9281,0.9232,0,-0.005181,0.7,0.0,Flat,0.5,0.1,1,1,0.54
2024-05-24,2024-05-27,S56.SI,SamuderaShipping,0.9329,0.9232,0.9232,0.9521,0.9377,0.9329,0.9377,1,0.005155,0.8,0.1,Expanding,0.5,0.1,1,1,0.1
2024-05-27,2024-05-28,S56.SI,SamuderaShipping,0.9521,0.9377,0.9425,0.981,0.9569,0.9521,0.9569,1,0.005051,0.8,0.0,Flat,0.5,0.42,1,1,0.52
2024-05-28,2024-05-29,S56.SI,SamuderaShipping,0.981,0.9569,0.9713,1.0194,0.9906,0.981,0.9906,1,0.009804,0.8,0.0,Flat,0.375,0.42,1,1,0.7
2024-05-31,2024-06-03,S56.SI,SamuderaShipping,0.9617,0.9377,0.9425,0.9713,0.9713,0.9617,0.9713,1,0.01,0.7,0.0,Flat,0.2857,0.42,0,1,0.48
2024-06-05,2024-06-06,S56.SI,SamuderaShipping,0.981,0.9713,0.9713,0.9906,0.9617,0.981,0.9617,0,-0.019608,0.6,0.0,Flat,0.5,0.42,0,0,0.12
2024-06-07,2024-06-10,S56.SI,SamuderaShipping,0.981,0.981,0.981,1.0002,0.9713,0.981,0.9713,0,-0.009804,0.5,0.0,Flat,1.0,0.42,0,0,0.3
2024-06-14,2024-06-18,S56.SI,SamuderaShipping,0.9377,0.9329,0.9329,0.9713,0.9617,0.9377,0.9617,1,0.025641,0.3,0.0,Flat,0.6667,0.14,0,1,0.02
2024-06-20,2024-06-21,S56.SI,SamuderaShipping,0.9906,0.981,0.981,1.0002,0.981,0.9906,0.981,0,-0.009709,0.4,0.1,Expanding,0.5,0.14,1,1,0.2
2024-06-24,2024-06-25,S56.SI,SamuderaShipping,0.9906,0.981,0.9906,1.0002,0.9906,0.9906,0.9906,0,-0.0,0.3,-0.1,Contracting,0.5,0.14,0,0,0.06
2024-07-04,2024-07-05,S56.SI,SamuderaShipping,1.0098,1.0002,1.0002,1.0098,0.981,1.0098,0.981,0,-0.028571,0.3,-0.1,Contracting,0.5,0.14,0,0,0.32
2024-07-10,2024-07-11,S56.SI,SamuderaShipping,0.904,0.8896,0.8896,0.9136,0.8992,0.904,0.8992,0,-0.005319,0.3,0.0,Flat,0.5714,0.14,0,0,0.82
2024-07-11,2024-07-12,S56.SI,SamuderaShipping,0.9136,0.8992,0.8992,0.9232,0.9184,0.9136,0.9184,1,0.005263,0.3,0.0,Flat,0.4,0.14,1,0,0.64
2024-07-12,2024-07-15,S56.SI,SamuderaShipping,0.9232,0.9184,0.9232,0.9377,0.9329,0.9232,0.9329,1,0.010417,0.4,0.1,Expanding,0.8,0.14,1,0,0.62
2024-07-22,2024-07-23,S56.SI,SamuderaShipping,0.9088,0.8992,0.904,0.9232,0.904,0.9088,0.904,0,-0.005291,0.4,-0.1,Contracting,0.0,0.14,0,0,0.08
2024-07-25,2024-07-26,S56.SI,SamuderaShipping,0.9136,0.9088,0.9088,0.9713,0.9617,0.9136,0.9617,1,0.052632,0.5,-0.1,Contracting,0.6667,0.14,1,0,0.2
2024-07-31,2024-08-01,S56.SI,SamuderaShipping,0.8127,0.7934,0.7982,0.8175,0.803,0.8127,0.803,0,-0.011834,0.3,0.0,Flat,0.2,0.14,0,0,0.56
2024-08-07,2024-08-08,S56.SI,SamuderaShipping,0.7694,0.7646,0.7694,0.7838,0.7646,0.7694,0.7646,0,-0.00625,0.3,0.0,Flat,0.8333,0.3,0,1,0.7
2024-08-08,2024-08-12,S56.SI,SamuderaShipping,0.7838,0.7646,0.7743,0.7889,0.784,0.7838,0.784,1,0.000313,0.3,0.0,Flat,0.3333,0.3,1,1,0.76
2024-08-12,2024-08-13,S56.SI,SamuderaShipping,0.7889,0.784,0.784,0.7938,0.7889,0.7889,0.7889,1,0.0,0.3,0.0,Flat,0.8571,0.3,0,0,0.72
2024-08-13,2024-08-14,S56.SI,SamuderaShipping,0.7938,0.7889,0.7889,0.8035,0.7938,0.7938,0.7938,0,-0.0,0.4,0.1,Expanding,0.8,0.3,1,0,0.44
2024-08-15,2024-08-16,S56.SI,SamuderaShipping,0.7987,0.7889,0.7938,0.8133,0.8035,0.7987,0.8035,1,0.006098,0.5,0.0,Flat,0.0,0.3,0,0,0.02
2024-08-26,2024-08-27,S56.SI,SamuderaShipping,0.784,0.7792,0.784,0.7938,0.784,0.784,0.784,0,-0.0,0.5,-0.1,Contracting,0.5,0.3,0,0,0.04
2024-08-29,2024-08-30,S56.SI,SamuderaShipping,0.7743,0.7694,0.7743,0.7792,0.7743,0.7743,0.7743,0,-0.0,0.4,0.0,Flat,0.0,0.3,0,0,0.02
2024-09-02,2024-09-03,S56.SI,SamuderaShipping,0.7889,0.7889,0.7889,0.8133,0.7938,0.7889,0.7938,1,0.006173,0.5,0.1,Expanding,1.0,0.24,1,1,0.34
2024-09-09,2024-09-10,S56.SI,SamuderaShipping,0.7792,0.7694,0.7694,0.7792,0.7792,0.7792,0.7792,1,0.0,0.5,0.0,Flat,0.0,0.06,0,1,0.32
2024-09-11,2024-09-12,S56.SI,SamuderaShipping,0.7743,0.7548,0.7597,0.7792,0.7792,0.7743,0.7792,1,0.006289,0.5,0.0,Flat,0.2,0.06,0,1,0.9
2024-09-12,2024-09-13,S56.SI,SamuderaShipping,0.7792,0.7792,0.7743,0.784,0.784,0.7792,0.784,1,0.00625,0.6,0.1,Expanding,1.0,0.06,1,1,0.68
2024-09-13,2024-09-16,S56.SI,SamuderaShipping,0.784,0.784,0.784,0.7938,0.784,0.784,0.784,0,0.0,0.6,0.0,Flat,1.0,0.06,1,1,0.4
2024-09-16,2024-09-17,S56.SI,SamuderaShipping,0.7938,0.784,0.7889,0.7987,0.7987,0.7938,0.7987,1,0.006135,0.5,-0.1,Contracting,0.3333,0.2,1,1,0.6
2024-09-17,2024-09-18,S56.SI,SamuderaShipping,0.7987,0.7987,0.7938,0.8084,0.8035,0.7987,0.8035,1,0.006098,0.5,0.0,Flat,1.0,0.2,1,1,0.38
2024-09-20,2024-09-23,S56.SI,SamuderaShipping,0.7987,0.784,0.784,0.7987,0.7792,0.7987,0.7792,0,-0.02439,0.5,0.0,Flat,0.0,0.2,0,1,0.24
2024-09-25,2024-09-26,S56.SI,SamuderaShipping,0.7938,0.784,0.784,0.7938,0.7889,0.7938,0.7889,0,-0.006135,0.5,0.0,Flat,0.0,0.34,0,1,0.12
